"","day","pft","date","dbh","N_co","SMP","NPP","FSDS","water_def","H20_mort_rate","e_frac","c_repro","light"
"579",144,"latedi",2003-05-25 11:30:00,500,800,-2466.15905761719,1.31254765269659,7020359.95159149,1412016.32682292,0.00055696199558015,0.0941061453349794,308.797000409379,0.210610798547745
"580",144,"latedt",2003-05-25 11:30:00,500,800,-2466.15905761719,1.31254765269659,7020359.95159149,1385750.60234375,0.000557599647133556,0.0939424887937405,308.25998288675,0.210610798547745
"581",145,"earlydi",2003-05-26 11:30:00,500,800,-1356.62075169881,1.78110215983907,17593380.096817,1346769.36158854,0.000531225692626591,0.0601259160195923,267.725997211995,0.52780140290451
"582",145,"earlydt",2003-05-26 11:30:00,500,800,-1356.62075169881,1.78110215983907,17593380.096817,1306381.70416667,0.000525663114295634,0.072322415421456,322.034025779833,0.52780140290451
"583",145,"latedi",2003-05-26 11:30:00,500,800,-1356.62075169881,1.78110215983907,17593380.096817,1254927.97773437,0.000494999368995225,0.0941061453349794,419.031646775652,0.52780140290451
"584",145,"latedt",2003-05-26 11:30:00,500,800,-1356.62075169881,1.78110215983907,17593380.096817,1191095.88867187,0.000479274298060826,0.0939424887937405,418.302924227971,0.52780140290451
"585",146,"earlydi",2003-05-27 11:30:00,500,800,-2338.49844360352,1.66835069330773,22256999.7768402,1118272.17591146,0.000441096247165075,0.0601259160195923,250.777784192623,0.667709993305206
"586",146,"earlydt",2003-05-27 11:30:00,500,800,-2338.49844360352,1.66835069330773,22256999.7768402,1038398.89609375,0.000417831936761532,0.072322415421456,301.647879775189,0.667709993305206
"587",146,"latedi",2003-05-27 11:30:00,500,800,-2338.49844360352,1.66835069330773,22256999.7768402,953152.780989583,0.000375965819168113,0.0941061453349794,392.505132035327,0.667709993305206
"588",146,"latedt",2003-05-27 11:30:00,500,800,-2338.49844360352,1.66835069330773,22256999.7768402,863550.449739583,0.000347476252395213,0.0939424887937405,391.822540775226,0.667709993305206
"589",147,"earlydi",2003-05-28 11:30:00,500,800,-3253.5358581543,1.84461564967933,15571440.0295258,769096.517578125,0.00030336584860026,0.0601259160195923,277.273014102612,0.467143200885773
"590",147,"earlydt",2003-05-28 11:30:00,500,800,-3253.5358581543,1.84461564967933,15571440.0295258,669502.718880208,0.000269395141644655,0.072322415421456,333.517648272568,0.467143200885773
"591",147,"latedi",2003-05-28 11:30:00,500,800,-3253.5358581543,1.84461564967933,15571440.0295258,565457.233984375,0.000223041464516059,0.0941061453349794,433.97417103975,0.467143200885773
"592",147,"latedt",2003-05-28 11:30:00,500,800,-3253.5358581543,1.84461564967933,15571440.0295258,460240.707421875,0.000185192094176897,0.0939424887937405,433.219462496896,0.467143200885773
"593",148,"earlydi",2003-05-29 11:30:00,500,800,-3378.15795898438,1.72508435225609,18457739.9505615,362180.219270833,0.000142859975379051,0.0601259160195923,259.305692226156,0.553732198516846
"594",148,"earlydt",2003-05-29 11:30:00,500,800,-3378.15795898438,1.72508435225609,18457739.9505615,278566.514973958,0.000112089859596664,0.072322415421456,311.905667902296,0.553732198516846
"595",148,"latedi",2003-05-29 11:30:00,500,800,-3378.15795898438,1.72508435225609,18457739.9505615,195132.606901042,7.69689727220772e-05,0.0941061453349794,405.852596921276,0.553732198516846
"596",148,"latedt",2003-05-29 11:30:00,500,800,-3378.15795898438,1.72508435225609,18457739.9505615,108517.103125,4.36652153050593e-05,0.0939424887937405,405.146793575187,0.553732198516846
"597",149,"earlydi",2003-05-30 11:30:00,500,800,-3295.05825805664,0.596228140420862,6390180.05218506,108517.103125,4.28039684548608e-05,0.0601259160195923,89.6219077486562,0.191705401565552
"598",149,"earlydt",2003-05-30 11:30:00,500,800,-3295.05825805664,0.596228140420862,6390180.05218506,108517.103125,4.36652153050593e-05,0.072322415421456,107.8016481437,0.191705401565552
"599",149,"latedi",2003-05-30 11:30:00,500,800,-3295.05825805664,0.596228140420862,6390180.05218506,108517.103125,4.28039684548608e-05,0.0941061453349794,140.271830088125,0.191705401565552
"600",149,"latedt",2003-05-30 11:30:00,500,800,-3295.05825805664,0.596228140420862,6390180.05218506,108517.103125,4.36652153050593e-05,0.0939424887937405,140.027888499999,0.191705401565552
"601",150,"earlydi",2003-05-31 11:30:00,500,800,-2119.00700378418,1.53691980030999,19155959.6014023,108517.103125,4.28039684548608e-05,0.0601259160195923,231.021777105717,0.574678788042069
"602",150,"earlydt",2003-05-31 11:30:00,500,800,-2119.00700378418,1.53691980030999,19155959.6014023,108517.103125,4.36652153050593e-05,0.072322415421456,277.8843806687,0.574678788042069
"603",150,"latedi",2003-05-31 11:30:00,500,800,-2119.00700378418,1.53691980030999,19155959.6014023,108517.103125,4.28039684548608e-05,0.0941061453349794,361.583995240448,0.574678788042069
"604",150,"latedt",2003-05-31 11:30:00,500,800,-2119.00700378418,1.53691980030999,19155959.6014023,108517.103125,4.36652153050593e-05,0.0939424887937405,360.955177793747,0.574678788042069
"605",151,"earlydi",2003-06-01 11:30:00,500,800,-2009.17555236816,1.78575660283968,13248180.0041199,108517.103125,4.28039684548608e-05,0.0601259160195923,268.425628834428,0.397445400123596
"606",151,"earlydt",2003-06-01 11:30:00,500,800,-2009.17555236816,1.78575660283968,13248180.0041199,108517.103125,4.36652153050593e-05,0.072322415421456,322.875577180449,0.397445400123596
"607",151,"latedi",2003-06-01 11:30:00,500,800,-2009.17555236816,1.78575660283968,13248180.0041199,108517.103125,4.28039684548608e-05,0.0941061453349794,420.126675999326,0.397445400123596
"608",151,"latedt",2003-06-01 11:30:00,500,800,-2009.17555236816,1.78575660283968,13248180.0041199,108517.103125,4.36652153050593e-05,0.0939424887937405,419.396049126538,0.397445400123596
"609",152,"earlydi",2003-06-02 11:30:00,500,800,-2557.02545166016,1.80086750769988,17996399.6910095,108517.103125,4.28039684548608e-05,0.0601259160195923,270.697021325938,0.539891990730286
"610",152,"earlydt",2003-06-02 11:30:00,500,800,-2557.02545166016,1.80086750769988,17996399.6910095,108517.103125,4.36652153050593e-05,0.072322415421456,325.607720027182,0.539891990730286
"611",152,"latedi",2003-06-02 11:30:00,500,800,-2557.02545166016,1.80086750769988,17996399.6910095,108517.103125,4.28039684548608e-05,0.0941061453349794,423.681748521617,0.539891990730286
"612",152,"latedt",2003-06-02 11:30:00,500,800,-2557.02545166016,1.80086750769988,17996399.6910095,108517.103125,4.36652153050593e-05,0.0939424887937405,422.944939152768,0.539891990730286
"613",153,"earlydi",2003-06-03 11:30:00,500,800,-3056.90440877279,1.2049856773956,11156760.1764679,108517.103125,4.28039684548608e-05,0.0601259160195923,181.127169109748,0.334702805294037
"614",153,"earlydt",2003-06-03 11:30:00,500,800,-3056.90440877279,1.2049856773956,11156760.1764679,88346.617578125,3.55489961207215e-05,0.072322415421456,217.868686843773,0.334702805294037
"615",153,"latedi",2003-06-03 11:30:00,500,800,-3056.90440877279,1.2049856773956,11156760.1764679,51354.6567708333,2.02565590596062e-05,0.0941061453349794,283.491393208897,0.334702805294037
"616",153,"latedt",2003-06-03 11:30:00,500,800,-3056.90440877279,1.2049856773956,11156760.1764679,0,-1.94444444444444e-19,0.0939424887937405,282.998383738384,0.334702805294037
"617",154,"earlydi",2003-06-04 11:30:00,500,800,-2999.88700358073,1.63172542961547,21483719.7624207,0,-3.11904761904762e-19,0.0601259160195923,245.272465370233,0.64451159287262
"618",154,"earlydt",2003-06-04 11:30:00,500,800,-2999.88700358073,1.63172542961547,21483719.7624207,0,-1.94444444444444e-19,0.072322415421456,295.02581093601,0.64451159287262
"619",154,"latedi",2003-06-04 11:30:00,500,800,-2999.88700358073,1.63172542961547,21483719.7624207,0,-3.11904761904762e-19,0.0941061453349794,383.888476065438,0.64451159287262
"620",154,"latedt",2003-06-04 11:30:00,500,800,-2999.88700358073,1.63172542961547,21483719.7624207,0,-1.94444444444444e-19,0.0939424887937405,383.220869715282,0.64451159287262
"621",155,"earlydi",2003-06-05 11:30:00,500,800,-4473.84071858724,1.69260617840337,19189619.7933197,0,-3.11904761904762e-19,0.0601259160195923,254.42374234231,0.575688593799591
"622",155,"earlydt",2003-06-05 11:30:00,500,800,-4473.84071858724,1.69260617840337,19189619.7933197,0,-1.94444444444444e-19,0.072322415421456,306.033417948528,0.575688593799591
"623",155,"latedi",2003-06-05 11:30:00,500,800,-4473.84071858724,1.69260617840337,19189619.7933197,0,-3.11904761904762e-19,0.0941061453349794,398.211607549278,0.575688593799591
"624",155,"latedt",2003-06-05 11:30:00,500,800,-4473.84071858724,1.69260617840337,19189619.7933197,0,-1.94444444444444e-19,0.0939424887937405,397.519092367186,0.575688593799591
"625",156,"earlydi",2003-06-06 11:30:00,500,800,-5827.38905843099,1.79086728821858,15733260.0597382,0,-3.11904761904762e-19,0.0601259160195923,269.193840434163,0.471997801792145
"626",156,"earlydt",2003-06-06 11:30:00,500,800,-5827.38905843099,1.79086728821858,15733260.0597382,0,-1.94444444444444e-19,0.072322415421456,323.799619958101,0.471997801792145
"627",156,"latedi",2003-06-06 11:30:00,500,800,-5827.38905843099,1.79086728821858,15733260.0597382,0,-3.11904761904762e-19,0.0941061453349794,421.329043251895,0.471997801792145
"628",156,"latedt",2003-06-06 11:30:00,500,800,-5827.38905843099,1.79086728821858,15733260.0597382,0,-1.94444444444444e-19,0.0939424887937405,420.596325386376,0.471997801792145
"629",157,"earlydi",2003-06-07 11:30:00,500,800,-5572.42850748698,1.53881337373605,19667699.7631073,0,-3.11904761904762e-19,0.0601259160195923,231.306409197698,0.590030992893219
"630",157,"earlydt",2003-06-07 11:30:00,500,800,-5572.42850748698,1.53881337373605,19667699.7631073,0,-1.94444444444444e-19,0.072322415421456,278.226750178577,0.590030992893219
"631",157,"latedi",2003-06-07 11:30:00,500,800,-5572.42850748698,1.53881337373605,19667699.7631073,0,-3.11904761904762e-19,0.0941061453349794,362.029487480536,0.590030992893219
"632",157,"latedt",2003-06-07 11:30:00,500,800,-5572.42850748698,1.53881337373605,19667699.7631073,0,-1.94444444444444e-19,0.0939424887937405,361.399895294642,0.590030992893219
"633",158,"earlydi",2003-06-08 11:30:00,500,800,-6988.92852783203,1.2391936403219,15321239.8365811,0,-3.11904761904762e-19,0.0601259160195923,186.269131875019,0.459637195097432
"634",158,"earlydt",2003-06-08 11:30:00,500,800,-6988.92852783203,1.2391936403219,15321239.8365811,0,-1.94444444444444e-19,0.072322415421456,224.053693107467,0.459637195097432
"635",158,"latedi",2003-06-08 11:30:00,500,800,-6988.92852783203,1.2391936403219,15321239.8365811,0,-3.11904761904762e-19,0.0941061453349794,291.539342035787,0.459637195097432
"636",158,"latedt",2003-06-08 11:30:00,500,800,-6988.92852783203,1.2391936403219,15321239.8365811,0,-1.94444444444444e-19,0.0939424887937405,291.032336673037,0.459637195097432
"637",159,"earlydi",2003-06-09 11:30:00,500,800,-2110.59410858154,1.77882341995428,13006080.1510647,0,-3.11904761904762e-19,0.0601259160195923,267.383468904637,0.390182404531941
"638",159,"earlydt",2003-06-09 11:30:00,500,800,-2110.59410858154,1.77882341995428,13006080.1510647,0,-1.94444444444444e-19,0.072322415421456,321.622015848371,0.390182404531941
"639",159,"latedi",2003-06-09 11:30:00,500,800,-2110.59410858154,1.77882341995428,13006080.1510647,0,-3.11904761904762e-19,0.0941061453349794,418.495538208706,0.390182404531941
"640",159,"latedt",2003-06-09 11:30:00,500,800,-2110.59410858154,1.77882341995428,13006080.1510647,0,-1.94444444444444e-19,0.0939424887937405,417.767747987745,0.390182404531941
"641",160,"earlydi",2003-06-10 11:30:00,500,800,-2327.62049357096,1.31925089026481,9659519.90661621,0,-3.11904761904762e-19,0.0601259160195923,198.302920592086,0.289785597198486
"642",160,"earlydt",2003-06-10 11:30:00,500,800,-2327.62049357096,1.31925089026481,9659519.90661621,0,-1.94444444444444e-19,0.072322415421456,238.528527327143,0.289785597198486
"643",160,"latedi",2003-06-10 11:30:00,500,800,-2327.62049357096,1.31925089026481,9659519.90661621,0,-3.11904761904762e-19,0.0941061453349794,310.374040031403,0.289785597198486
"644",160,"latedt",2003-06-10 11:30:00,500,800,-2327.62049357096,1.31925089026481,9659519.90661621,0,-1.94444444444444e-19,0.0939424887937405,309.834279937086,0.289785597198486
"645",161,"earlydi",2003-06-11 11:30:00,500,800,-1012.62451299032,1.01127477100817,10506779.9131393,0,-3.11904761904762e-19,0.0601259160195923,152.009554885925,0.31520339739418
"646",161,"earlydt",2003-06-11 11:30:00,500,800,-1012.62451299032,1.01127477100817,10506779.9131393,0,-1.94444444444444e-19,0.072322415421456,182.844585235228,0.31520339739418
"647",161,"latedi",2003-06-11 11:30:00,500,800,-1012.62451299032,1.01127477100817,10506779.9131393,0,-3.11904761904762e-19,0.0941061453349794,237.917926435233,0.31520339739418
"648",161,"latedt",2003-06-11 11:30:00,500,800,-1012.62451299032,1.01127477100817,10506779.9131393,0,-1.94444444444444e-19,0.0939424887937405,237.50417210707,0.31520339739418
"649",162,"earlydi",2003-06-12 11:30:00,500,800,-849.976137797038,0.927469461385044,4360679.99060154,0,-3.11904761904762e-19,0.0601259160195923,139.412377364934,0.130820399718046
"650",162,"earlydt",2003-06-12 11:30:00,500,800,-849.976137797038,0.927469461385044,4360679.99060154,0,-1.94444444444444e-19,0.072322415421456,167.692079192508,0.130820399718046
"651",162,"latedi",2003-06-12 11:30:00,500,800,-849.976137797038,0.927469461385044,4360679.99060154,0,-3.11904761904762e-19,0.0941061453349794,218.20143981714,0.130820399718046
"652",162,"latedt",2003-06-12 11:30:00,500,800,-849.976137797038,0.927469461385044,4360679.99060154,0,-1.94444444444444e-19,0.0939424887937405,217.821973706753,0.130820399718046
"653",163,"earlydi",2003-06-13 11:30:00,500,800,-917.512814839681,1.90408226662839,12882060.2734566,0,-3.11904761904762e-19,0.0601259160195923,286.211726144234,0.386461808203697
"654",163,"earlydt",2003-06-13 11:30:00,500,800,-917.512814839681,1.90408226662839,12882060.2734566,0,-1.94444444444444e-19,0.072322415421456,344.269571709315,0.386461808203697
"655",163,"latedi",2003-06-13 11:30:00,500,800,-917.512814839681,1.90408226662839,12882060.2734566,0,-3.11904761904762e-19,0.0941061453349794,447.964606282721,0.386461808203697
"656",163,"latedt",2003-06-13 11:30:00,500,800,-917.512814839681,1.90408226662839,12882060.2734566,0,-1.94444444444444e-19,0.0939424887937405,447.185567487745,0.386461808203697
"657",164,"earlydi",2003-06-14 11:30:00,500,800,-1491.54898071289,1.96843689191155,17209079.6916962,0,-3.11904761904762e-19,0.0601259160195923,295.885178132353,0.516272390750885
"658",164,"earlydt",2003-06-14 11:30:00,500,800,-1491.54898071289,1.96843689191155,17209079.6916962,0,-1.94444444444444e-19,0.072322415421456,355.905276569367,0.516272390750885
"659",164,"latedi",2003-06-14 11:30:00,500,800,-1491.54898071289,1.96843689191155,17209079.6916962,0,-3.11904761904762e-19,0.0941061453349794,463.105020582409,0.516272390750885
"660",164,"latedt",2003-06-14 11:30:00,500,800,-1491.54898071289,1.96843689191155,17209079.6916962,0,-1.94444444444444e-19,0.0939424887937405,462.299651648966,0.516272390750885
"661",165,"earlydi",2003-06-15 11:30:00,500,800,-1934.28265889486,1.7446620240662,16352460.7148007,0,-3.11904761904762e-19,0.0601259160195923,262.248505853941,0.49057382144402
"662",165,"earlydt",2003-06-15 11:30:00,500,800,-1934.28265889486,1.7446620240662,16352460.7148007,0,-1.94444444444444e-19,0.072322415421456,315.445429186385,0.49057382144402
"663",165,"latedi",2003-06-15 11:30:00,500,800,-1934.28265889486,1.7446620240662,16352460.7148007,0,-3.11904761904762e-19,0.0941061453349794,410.458544992983,0.49057382144402
"664",165,"latedt",2003-06-15 11:30:00,500,800,-1934.28265889486,1.7446620240662,16352460.7148007,0,-1.94444444444444e-19,0.0939424887937405,409.744731611759,0.49057382144402
"665",166,"earlydi",2003-06-16 11:30:00,500,800,-1692.71689923604,1.72746328207722,8244359.94575769,0,-3.11904761904762e-19,0.0601259160195923,259.663280562761,0.247330798372731
"666",166,"earlydt",2003-06-16 11:30:00,500,800,-1692.71689923604,1.72746328207722,8244359.94575769,0,-1.94444444444444e-19,0.072322415421456,312.335792779252,0.247330798372731
"667",166,"latedi",2003-06-16 11:30:00,500,800,-1692.71689923604,1.72746328207722,8244359.94575769,0,-3.11904761904762e-19,0.0941061453349794,406.412276709999,0.247330798372731
"668",166,"latedt",2003-06-16 11:30:00,500,800,-1692.71689923604,1.72746328207722,8244359.94575769,0,-1.94444444444444e-19,0.0939424887937405,405.705500045345,0.247330798372731
"669",167,"earlydi",2003-06-17 11:30:00,500,800,-932.766932169596,1.85000359597325,18175140.0947571,0,-3.11904761904762e-19,0.0601259160195923,278.082902118578,0.545254202842712
"670",167,"earlydt",2003-06-17 11:30:00,500,800,-932.766932169596,1.85000359597325,18175140.0947571,0,-1.94444444444444e-19,0.072322415421456,334.491821497912,0.545254202842712
"671",167,"latedi",2003-06-17 11:30:00,500,800,-932.766932169596,1.85000359597325,18175140.0947571,0,-3.11904761904762e-19,0.0941061453349794,435.241768182233,0.545254202842712
"672",167,"latedt",2003-06-17 11:30:00,500,800,-932.766932169596,1.85000359597325,18175140.0947571,0,-1.94444444444444e-19,0.0939424887937405,434.484855207741,0.545254202842712
"673",168,"earlydi",2003-06-18 11:30:00,500,800,-1524.53512064616,1.74277889241239,22404600.1297787,0,-3.11904761904762e-19,0.0601259160195923,261.965443314764,0.672138003893361
"674",168,"earlydt",2003-06-18 11:30:00,500,800,-1524.53512064616,1.74277889241239,22404600.1297787,0,-1.94444444444444e-19,0.072322415421456,315.104947611984,0.672138003893361
"675",168,"latedi",2003-06-18 11:30:00,500,800,-1524.53512064616,1.74277889241239,22404600.1297787,0,-3.11904761904762e-19,0.0941061453349794,410.015509340237,0.672138003893361
"676",168,"latedt",2003-06-18 11:30:00,500,800,-1524.53512064616,1.74277889241239,22404600.1297787,0,-1.94444444444444e-19,0.0939424887937405,409.302466426046,0.672138003893361
"677",169,"earlydi",2003-06-19 11:30:00,500,800,-1980.67417399089,1.70285159679224,22652999.5564297,0,-3.11904761904762e-19,0.0601259160195923,255.963780256398,0.679589986692891
"678",169,"earlydt",2003-06-19 11:30:00,500,800,-1980.67417399089,1.70285159679224,22652999.5564297,0,-1.94444444444444e-19,0.072322415421456,307.885851460746,0.679589986692891
"679",169,"latedi",2003-06-19 11:30:00,500,800,-1980.67417399089,1.70285159679224,22652999.5564297,0,-3.11904761904762e-19,0.0941061453349794,400.621999629081,0.679589986692891
"680",169,"latedt",2003-06-19 11:30:00,500,800,-1980.67417399089,1.70285159679224,22652999.5564297,0,-1.94444444444444e-19,0.0939424887937405,399.925292622646,0.679589986692891
"681",170,"earlydi",2003-06-20 11:30:00,500,800,-2483.09265136719,1.88329116372188,21878099.6038109,0,-3.11904761904762e-19,0.0601259160195923,283.086515875955,0.656342988114327
"682",170,"earlydt",2003-06-20 11:30:00,500,800,-2483.09265136719,1.88329116372188,21878099.6038109,0,-1.94444444444444e-19,0.072322415421456,340.510414755628,0.656342988114327
"683",170,"latedi",2003-06-20 11:30:00,500,800,-2483.09265136719,1.88329116372188,21878099.6038109,0,-3.11904761904762e-19,0.0941061453349794,443.073179903234,0.656342988114327
"684",170,"latedt",2003-06-20 11:30:00,500,800,-2483.09265136719,1.88329116372188,21878099.6038109,0,-1.94444444444444e-19,0.0939424887937405,442.302647608233,0.656342988114327
"685",171,"earlydi",2003-06-21 11:30:00,500,800,-2734.56276957194,1.39513164576783,9167759.82010961,0,-3.11904761904762e-19,0.0601259160195923,209.708920424281,0.275032794603288
"686",171,"earlydt",2003-06-21 11:30:00,500,800,-2734.56276957194,1.39513164576783,9167759.82010961,0,-1.94444444444444e-19,0.072322415421456,252.248226132102,0.275032794603288
"687",171,"latedi",2003-06-21 11:30:00,500,800,-2734.56276957194,1.39513164576783,9167759.82010961,0,-3.11904761904762e-19,0.0941061453349794,328.226153545142,0.275032794603288
"688",171,"latedt",2003-06-21 11:30:00,500,800,-2734.56276957194,1.39513164576783,9167759.82010961,0,-1.94444444444444e-19,0.0939424887937405,327.655347495844,0.275032794603288
"689",172,"earlydi",2003-06-22 11:30:00,500,800,-1192.71713002523,1.88422460159927,21981600.5143002,0,-3.11904761904762e-19,0.0601259160195923,283.226825394519,0.659448015429005
"690",172,"earlydt",2003-06-22 11:30:00,500,800,-1192.71713002523,1.88422460159927,21981600.5143002,0,-1.94444444444444e-19,0.072322415421456,340.679185960475,0.659448015429005
"691",172,"latedi",2003-06-22 11:30:00,500,800,-1192.71713002523,1.88422460159927,21981600.5143002,0,-3.11904761904762e-19,0.0941061453349794,443.292785504612,0.659448015429005
"692",172,"latedt",2003-06-22 11:30:00,500,800,-1192.71713002523,1.88422460159927,21981600.5143002,0,-1.94444444444444e-19,0.0939424887937405,442.521871301574,0.659448015429005
"693",173,"earlydi",2003-06-23 11:30:00,500,800,-2049.0834757487,1.75688157341938,23573879.7665432,0,-3.11904761904762e-19,0.0601259160195923,264.085284849457,0.707216392996296
"694",173,"earlydt",2003-06-23 11:30:00,500,800,-2049.0834757487,1.75688157341938,23573879.7665432,0,-1.94444444444444e-19,0.072322415421456,317.654797497844,0.707216392996296
"695",173,"latedi",2003-06-23 11:30:00,500,800,-2049.0834757487,1.75688157341938,23573879.7665432,0,-3.11904761904762e-19,0.0941061453349794,413.333381711378,0.707216392996296
"696",173,"latedt",2003-06-23 11:30:00,500,800,-2049.0834757487,1.75688157341938,23573879.7665432,0,-1.94444444444444e-19,0.0939424887937405,412.614568807198,0.707216392996296
"697",174,"earlydi",2003-06-24 11:30:00,500,800,-2496.84267425537,1.69920856915269,13919219.9009567,0,-3.11904761904762e-19,0.0601259160195923,255.416179321615,0.417576597028702
"698",174,"earlydt",2003-06-24 11:30:00,500,800,-2496.84267425537,1.69920856915269,13919219.9009567,0,-1.94444444444444e-19,0.072322415421456,307.227170064896,0.417576597028702
"699",174,"latedi",2003-06-24 11:30:00,500,800,-2496.84267425537,1.69920856915269,13919219.9009567,0,-3.11904761904762e-19,0.0941061453349794,399.764921407813,0.417576597028702
"700",174,"latedt",2003-06-24 11:30:00,500,800,-2496.84267425537,1.69920856915269,13919219.9009567,0,-1.94444444444444e-19,0.0939424887937405,399.069704914636,0.417576597028702
"701",175,"earlydi",2003-06-25 11:30:00,500,800,-1575.64651743571,1.73639449458278,13562639.9052456,0,-3.11904761904762e-19,0.0601259160195923,261.005773895417,0.406879197157368
"702",175,"earlydt",2003-06-25 11:30:00,500,800,-1575.64651743571,1.73639449458278,13562639.9052456,0,-1.94444444444444e-19,0.072322415421456,313.950609931863,0.406879197157368
"703",175,"latedi",2003-06-25 11:30:00,500,800,-1575.64651743571,1.73639449458278,13562639.9052456,0,-3.11904761904762e-19,0.0941061453349794,408.513481665164,0.406879197157368
"704",175,"latedt",2003-06-25 11:30:00,500,800,-1575.64651743571,1.73639449458278,13562639.9052456,0,-1.94444444444444e-19,0.0939424887937405,407.803050872139,0.406879197157368
"705",176,"earlydi",2003-06-26 11:30:00,500,800,-2183.16274007161,1.89083790683071,8580239.99382555,0,-3.11904761904762e-19,0.0601259160195923,284.220902981913,0.257407199814767
"706",176,"earlydt",2003-06-26 11:30:00,500,800,-2183.16274007161,1.89083790683071,8580239.99382555,0,-1.94444444444444e-19,0.072322415421456,341.874911481118,0.257407199814767
"707",176,"latedi",2003-06-26 11:30:00,500,800,-2183.16274007161,1.89083790683071,8580239.99382555,0,-3.11904761904762e-19,0.0941061453349794,444.848667162748,0.257407199814767
"708",176,"latedt",2003-06-26 11:30:00,500,800,-2183.16274007161,1.89083790683071,8580239.99382555,0,-1.94444444444444e-19,0.0939424887937405,444.07504718306,0.257407199814767
"709",177,"earlydi",2003-06-27 11:30:00,500,800,-2548.0190633138,1.55759299750571,10970820.204623,0,-3.11904761904762e-19,0.0601259160195923,234.129264401833,0.329124606138691
"710",177,"earlydt",2003-06-27 11:30:00,500,800,-2548.0190633138,1.55759299750571,10970820.204623,0,-1.94444444444444e-19,0.072322415421456,281.622219557897,0.329124606138691
"711",177,"latedi",2003-06-27 11:30:00,500,800,-2548.0190633138,1.55759299750571,10970820.204623,0,-3.11904761904762e-19,0.0941061453349794,366.447682490046,0.329124606138691
"712",177,"latedt",2003-06-27 11:30:00,500,800,-2548.0190633138,1.55759299750571,10970820.204623,0,-1.94444444444444e-19,0.0939424887937405,365.810406783472,0.329124606138691
"713",178,"earlydi",2003-06-28 11:30:00,500,800,-2284.6688486735,1.67231160503434,17841959.5983177,0,-3.11904761904762e-19,0.0601259160195923,251.373167807211,0.535258787949532
"714",178,"earlydt",2003-06-28 11:30:00,500,800,-2284.6688486735,1.67231160503434,17841959.5983177,0,-1.94444444444444e-19,0.072322415421456,302.364036533538,0.535258787949532
"715",178,"latedi",2003-06-28 11:30:00,500,800,-2284.6688486735,1.67231160503434,17841959.5983177,0,-3.11904761904762e-19,0.0941061453349794,393.436997371835,0.535258787949532
"716",178,"latedt",2003-06-28 11:30:00,500,800,-2284.6688486735,1.67231160503434,17841959.5983177,0,-1.94444444444444e-19,0.0939424887937405,392.752785538951,0.535258787949532
"717",179,"earlydi",2003-06-29 11:30:00,500,800,-1822.27176920573,1.80828051525168,12685680.4501176,0,-3.11904761904762e-19,0.0601259160195923,271.811305999719,0.380570413503528
"718",179,"earlydt",2003-06-29 11:30:00,500,800,-1822.27176920573,1.80828051525168,12685680.4501176,0,-1.94444444444444e-19,0.072322415421456,326.948036556391,0.380570413503528
"719",179,"latedi",2003-06-29 11:30:00,500,800,-1822.27176920573,1.80828051525168,12685680.4501176,0,-3.11904761904762e-19,0.0941061453349794,425.425772436715,0.380570413503528
"720",179,"latedt",2003-06-29 11:30:00,500,800,-1822.27176920573,1.80828051525168,12685680.4501176,0,-1.94444444444444e-19,0.0939424887937405,424.685930099926,0.380570413503528
"721",180,"earlydi",2003-06-30 11:30:00,500,800,-2052.12251790365,2.10867053247057,14975099.8152092,0,-3.11904761904762e-19,0.0601259160195923,316.964368370786,0.449252994456276
"722",180,"earlydt",2003-06-30 11:30:00,500,800,-2052.12251790365,2.10867053247057,14975099.8152092,0,-1.94444444444444e-19,0.072322415421456,381.260365590798,0.449252994456276
"723",180,"latedi",2003-06-30 11:30:00,500,800,-2052.12251790365,2.10867053247057,14975099.8152092,0,-3.11904761904762e-19,0.0941061453349794,496.097138980659,0.449252994456276
"724",180,"latedt",2003-06-30 11:30:00,500,800,-2052.12251790365,2.10867053247057,14975099.8152092,0,-1.94444444444444e-19,0.0939424887937405,495.234394665768,0.449252994456276
"725",181,"earlydi",2003-07-01 11:30:00,500,800,-1855.77376302083,2.06809248520585,18624600.0566483,0,-3.11904761904762e-19,0.0601259160195923,310.864887715593,0.558738001699448
"726",181,"earlydt",2003-07-01 11:30:00,500,800,-1855.77376302083,2.06809248520585,18624600.0566483,0,-1.94444444444444e-19,0.072322415421456,373.923609612622,0.558738001699448
"727",181,"latedi",2003-07-01 11:30:00,500,800,-1855.77376302083,2.06809248520585,18624600.0566483,0,-3.11904761904762e-19,0.0941061453349794,486.550529947402,0.558738001699448
"728",181,"latedt",2003-07-01 11:30:00,500,800,-1855.77376302083,2.06809248520585,18624600.0566483,0,-1.94444444444444e-19,0.0939424887937405,485.704387789674,0.558738001699448
"729",182,"earlydi",2003-07-02 11:30:00,500,800,-2618.25886027018,1.98884428536985,16234019.7823361,0,-3.11904761904762e-19,0.0601259160195923,298.952711195484,0.487020593470082
"730",182,"earlydt",2003-07-02 11:30:00,500,800,-2618.25886027018,1.98884428536985,16234019.7823361,0,-1.94444444444444e-19,0.072322415421456,359.595056537768,0.487020593470082
"731",182,"latedi",2003-07-02 11:30:00,500,800,-2618.25886027018,1.98884428536985,16234019.7823361,0,-3.11904761904762e-19,0.0941061453349794,467.906173419146,0.487020593470082
