yr,month,day,pft,date,dbh,N_co,SMP,NPP,c_repro,FSDS,nppseed_pft_day,water_def,H20_mort_rate,e_frac,ED2_R,light
2002,03,425,ST_DT,2002-03-15T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,426,ST_DT,2002-03-16T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,427,ST_DT,2002-03-17T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,428,ST_DT,2002-03-18T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,429,ST_DT,2002-03-19T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,430,ST_DT,2002-03-20T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,431,ST_DT,2002-03-21T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,432,ST_DT,2002-03-22T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,433,ST_DT,2002-03-23T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,434,ST_DT,2002-03-24T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,435,ST_DT,2002-03-25T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,436,ST_DT,2002-03-26T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,437,ST_DT,2002-03-27T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,438,ST_DT,2002-03-28T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,439,ST_DT,2002-03-29T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,440,ST_DT,2002-03-30T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,04,441,ST_DT,2002-04-01T00:00:00Z,173.46232539756707,12389.977312845502,-180235.32104492188,0.0052101240804329155,59.69173827919108,21630301.171875,0.046984800886999224,0,0,0.014589903074525748,0.14693029882450429,0.4326060234375
